hito1;hito2;hito3;hito4;seq1;seq2;c1;c2;p1;p2;p3;p4;nrc;exitosos;fallidos;envios;e0;e1;e2;e3;e4;e5;e6;e7;e8;e9;e10;e11;e12;e13;e14;e15;e16;e17;e18;e19;e20;e21;e22;e23;e24;e25;e26;e27;e28;e29;e30;e31;e32;e33;e34;e35;e36;e37;e38;e39;e40;e41;e42;e43;e44;e45;e46;e47;e48;e49;e50;e51;e52;programa;sol1
3.0;0;0;0;abacab;;:1:2:1;;:25:17:4;;;;10471;3;13;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;4
29.0;0.0;0;0;abacabadadacbhbbadadabadbdadbd;;:1:2:1:3:3:2:23:17:3:3:1:3:19:3:19;;:25:17:4:26:29:23:0:22:10:3:7:32:13:18:35;;;;10475;15;16;31;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB21500;4
3.0;0;0;0;abacab;;:1:2:1;;:25:17:4;;;;10469;3;13;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4
0.0;0;0;0;;;;;;;;;10470;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;4
24.0;0;0;0;abacabadadacbhbbadadadbd;;:1:2:1:3:3:2:23:17:3:3:3:19;;:25:17:4:26:29:23:0:22:10:3:42:13;;;;10465;12;4;16;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12510;4
19.0;0;0;0;acabadadacbhbbadadad;;:2:1:3:3:2:23:17:3:3:3;;:17:4:26:29:23:0:22:10:3:42;;;;10453;10;6;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB11500;4
13.0;0;0;0;abacabadacbbbd;;:1:2:1:3:2:17:19;;:25:17:4:29:23:22:35;;;;10452;7;9;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4
20.0;0;0;0;abacabadadacbhbbadadad;;:1:2:1:3:3:2:23:17:3:3:3;;:25:17:4:26:29:23:0:22:10:3:42;;;;10470;11;5;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;4
29.0;0.0;0;0;abacabadadacbhbbadadabadbdadbd;;:1:2:1:3:3:2:23:17:3:3:1:3:19:3:19;;:25:17:4:26:29:23:0:22:10:3:7:32:13:18:35;;;;10453;15;16;31;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;4
17.0;0;0;0;abacabadadacbhbbadad;;:1:2:1:3:3:2:23:17:3:3;;:25:17:4:26:29:23:0:22:10:18;;;;10468;10;6;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;4
17.0;0.0;0;0;abacabadadacbhbbadad;;:1:2:1:3:3:2:23:17:3:3;;:25:17:4:26:29:23:0:22:10:3;;;;10460;10;21;31;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4
0.0;0;0;0;;;;;;;;;10468;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;4
20.0;0;0;0;abacabadadacbhbbadadad;;:1:2:1:3:3:2:23:17:3:3:3;;:25:17:4:26:29:23:0:22:10:3:42;;;;10469;11;5;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12510;4
18.0;0;0;0;abacabadadbbadadbdad;;:1:2:1:3:3:17:3:3:19:3;;:25:17:4:26:29:22:10:32:13:18;;;;10455;10;6;16;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4
14.0;0.0;0;0;acabacbbadadad;;:2:1:2:17:3:3:3;;:17:4:23:22:3:42:18;;;;10459;7;24;31;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;4
11.0;0;0;0;abacabacbbbd;;:1:2:1:2:17:19;;:25:17:4:23:22:35;;;;10456;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4
7.0;0.0;0;0;abacabadad;;:1:2:1:3:3;;:25:17:4:26:29;;;;10455;5;26;31;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4
13.0;0;0;0;abacabadadacbbad;;:1:2:1:3:3:2:17:3;;:25:17:4:26:29:23:22:10;;;;10457;8;8;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4
13.0;0;0;0;abacabadadbhadabad;;:1:2:1:3:3:23:3:1:3;;:25:17:4:26:29:0:10:7:32;;;;10460;9;7;16;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;4
14.0;0;0;0;abacabadadacbhbb;;:1:2:1:3:3:2:23:17;;:25:17:4:26:29:23:0:22;;;;10458;8;8;16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4
0;0;0;0;;;;;;;;;10470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4
13.0;0;0;0;abacabadacbbbd;;:1:2:1:3:2:17:19;;:25:17:4:29:23:22:35;;;;10452;7;9;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4
10.0;0;0;0;abacabadadbbad;;:1:2:1:3:3:17:3;;:25:17:4:26:29:22:10;;;;10459;7;9;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;4
23.0;0;0;0;abacabadadacbhbbadadadabad;;:1:2:1:3:3:2:23:17:3:3:3:1:3;;:25:17:4:26:29:23:0:22:10:3:42:7:18;;;;10453;13;3;16;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB11500;4
20.0;0.0;0;0;acabadadbhbbadadadbd;;:2:1:3:3:23:17:3:3:3:19;;:17:4:26:29:0:22:10:42:32:13;;;;10459;10;21;31;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;4
5.0;0;0;0;abacabad;;:1:2:1:3;;:25:17:4:26;;;;10450;4;12;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4
0.0;0;0;0;;;;;;;;;10460;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4
12.0;0;0;0;abacabadadacbb;;:1:2:1:3:3:2:17;;:25:17:4:26:29:23:22;;;;10457;7;9;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4
15.0;0;0;0;abacabadadacbhbbad;;:1:2:1:3:3:2:23:17:3;;:25:17:4:26:29:23:0:22:10;;;;10460;9;7;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4
17.0;0;0;0;abacabadadacbhbbadad;;:1:2:1:3:3:2:23:17:3:3;;:25:17:4:26:29:23:0:22:10:32;;;;10475;10;6;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB21500;4.1
0.0;0;0;0;;;;;;;;;10456;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;4.1
8.0;0;0;0;abacabadbbad;;:1:2:1:3:17:3;;:25:17:4:29:22:10;;;;10474;6;10;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;4.1
9.0;0;0;0;abacabadadbb;;:1:2:1:3:3:17;;:25:17:4:26:29:22;;;;10474;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;4.1
10.0;0;0;0;abacabadbbbd;;:1:2:1:3:17:19;;:25:17:4:29:22:35;;;;10475;6;10;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB21500;4.1
13.0;0;0;0;abacabacbhbbbd;;:1:2:1:2:23:17:19;;:25:17:4:23:0:22:35;;;;10452;7;9;16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4.1
0;0;0;0;;;;;;;;;1635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;4.2
12.0;0;0;0;abacabadadacbb;;:1:2:1:3:3:2:17;;:25:17:4:26:29:23:22;;;;10474;7;9;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;4.2
10.0;0;0;0;abacabadadbbad;;:1:2:1:3:3:17:3;;:25:17:4:26:29:22:10;;;;10474;7;9;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;4.2
10.0;0;0;0;abacacbbad;;:1:2:2:17:3;;:25:17:23:22:42;;;;10472;5;11;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB21500;4.2
20.0;0;0;0;abacabadadacbhbbadadad;;:1:2:1:3:3:2:23:17:3:3:3;;:25:17:4:26:29:23:0:22:10:3:42;;;;10472;11;5;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB21500;4.2
32.0;0;0;0;abacabadadacbhbbadadadabadbdadbd;;:1:2:1:3:3:2:23:17:3:3:3:1:3:19:3:19;;:25:17:4:26:29:23:0:22:10:3:42:7:32:13:18:35;;;;10476;16;0;16;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB22510;4.2
12.0;0;0;0;abacabadadbhbbad;;:1:2:1:3:3:23:17:3;;:25:17:4:26:29:0:22:10;;;;10460;8;8;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4.2
22.0;0.0;0;0;abacabadadacbhbbadadadad;;:1:2:1:3:3:2:23:17:3:3:3:3;;:25:17:4:26:29:23:0:22:10:3:42:32;;;;10469;12;19;31;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12100;4.2
20.0;0;0;0;abacabadadacbhbbadadad;;:1:2:1:3:3:2:23:17:3:3:3;;:25:17:4:26:29:23:0:22:10:3:42;;;;10470;11;5;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;4.2
23.0;0;0;0;abacabadadacbhbbadadadabad;;:1:2:1:3:3:2:23:17:3:3:3:1:3;;:25:17:4:26:29:23:0:22:10:3:42:7:18;;;;10453;13;3;16;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB11500;4.2
32.0;0;0;0;abacabadadacbhbbadadadabadbdadbd;;:1:2:1:3:3:2:23:17:3:3:3:1:3:19:3:19;;:25:17:4:26:29:23:0:22:10:3:42:7:32:13:18:35;;;;10472;16;0;16;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB21500;4.2
19.0;0.0;0;0;abacabadadacbhbbadadad;;:1:2:1:3:3:2:23:17:3:3:3;;:25:17:4:26:29:23:0:22:10:3:18;;;;10476;11;20;31;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22510;4.2
7.0;0;0;0;abacabbhad;;:1:2:1:23:3;;:25:17:4:0:3;;;;10454;5;11;16;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4.2
29.0;0.0;0;0;abacabadadacbhbbadadadadbdbd;;:1:2:1:3:3:2:23:17:3:3:3:3:19:19;;:25:17:4:26:29:23:0:22:10:3:42:32:13:35;;;;10459;14;17;31;1;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB11500;4.3
18.0;0.0;0;0;abacabadadacbhbbadadab;;:1:2:1:3:3:2:23:17:3:3:1;;:25:17:4:26:29:23:0:22:10:3:7;;;;10474;11;20;31;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;4.3
27.0;0;0;0;abacabadadacbhbbadadadbdad;;:1:2:1:3:3:2:23:17:3:3:3:19:3;;:25:17:4:26:29:23:0:22:3:42:32:13:18;;;;10475;13;3;16;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB21500;4.3
3.0;0;0;0;abacab;;:1:2:1;;:25:17:4;;;;1633;3;13;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;4.3
17.0;0.0;0;0;abacabadadacbhbbadad;;:1:2:1:3:3:2:23:17:3:3;;:25:17:4:26:29:23:0:22:10:3;;;;1633;10;21;31;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22115;4.3
15.0;0.0;0;0;acadadacbbadad;;:2:3:3:2:17:3:3;;:17:26:29:23:22:3:42;;;;10469;7;24;31;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12100;4.3
21.0;0;0;0;abacabadadacbhbbadadadab;;:1:2:1:3:3:2:23:17:3:3:3:1;;:25:17:4:26:29:23:0:22:10:3:42:7;;;;10453;12;4;16;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB11500;4.3
9.0;0.0;0;0;ababacababadbb;;:1:1:2:1:1:3:17;;:25:25:17:4:4:29:22;;;;10469;7;40;47;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4.3
12.0;0.0;0;0;abacabadacbbad;;:1:2:1:3:2:17:3;;:25:17:4:26:23:22:3;;;;10452;7;24;31;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4.3
11.0;0;0;0;abacabadadbhbb;;:1:2:1:3:3:23:17;;:25:17:4:26:29:0:22;;;;10458;7;9;16;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4.3
15.0;0;0;0;abacabadadacbhbbad;;:1:2:1:3:3:2:23:17:3;;:25:17:4:26:29:23:0:22:10;;;;10453;9;7;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4.3
32.0;0.0;0;0;abacabadadacbhbbadadadabadbdadbd;;:1:2:1:3:3:2:23:17:3:3:3:1:3:19:3:19;;:25:17:4:26:29:23:0:22:10:3:42:7:32:13:18:35;;;;10475;16;15;31;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB21500;4.3
19.0;0;0;0;abacabadadacbhbbadadad;;:1:2:1:3:3:2:23:17:3:3:3;;:25:17:4:26:29:23:0:22:10:3:18;;;;10473;11;5;16;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;4.3
24.0;0.0;0;0;abacabadadacbhbbadabadbdad;;:1:2:1:3:3:2:23:17:3:1:3:19:3;;:25:17:4:26:29:23:0:22:10:7:32:13:18;;;;10463;13;18;31;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4.3
23.0;0;0;0;abacabadadacbhbbadabadadbd;;:1:2:1:3:3:2:23:17:3:1:3:3:19;;:25:17:4:26:29:23:0:22:10:7:32:18:35;;;;10475;13;3;16;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB22100;4.4
12.0;0;0;0;acabadacbhbbad;;:2:1:3:2:23:17:3;;:17:4:29:23:0:22:10;;;;10459;7;9;16;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;4.4
38.0;6.0;0;0;ababacacababadadadacacbhbhbbbbadadadadadadadad;bdbbbdchch;:1:1:2:2:1:1:3:3:3:2:2:23:23:17:17:3:3:3:3:3:3:3:3;:19:17:19:39:39;:25:25:17:17:4:4:26:26:29:23:23:0:0:22:22:10:10:3:3:42:42:32:18;:6:1:44:28:38;;;10454;28;35;63;1;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;UNAB12210;4.4
16.0;0.0;0;0;abacabadadbhbbadadad;;:1:2:1:3:3:23:17:3:3:3;;:25:17:4:26:29:0:22:10:3:18;;;;10458;10;21;31;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12100;4.4
22.0;0.0;0;0;abacabadadacbhbbadadadad;;:1:2:1:3:3:2:23:17:3:3:3:3;;:25:17:4:26:29:23:0:22:10:3:42:32;;;;10470;12;19;31;1;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;4.4
11.0;0.0;0;0;abacabadbbadabad;;:1:2:1:3:17:3:1:3;;:25:17:4:26:22:10:7:18;;;;10462;8;23;31;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;4.4
5.0;0;0;0;acabadad;;:2:1:3:3;;:17:4:29:10;;;;10450;4;12;16;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4.4
16.0;0;0;0;abacabadadacbhadabad;;:1:2:1:3:3:2:23:3:1:3;;:25:17:4:26:29:23:0:10:7:32;;;;10463;10;6;16;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB11500;4.4
32.0;0.0;0;0;abacabadadacbhbbadadadabadbdadbd;;:1:2:1:3:3:2:23:17:3:3:3:1:3:19:3:19;;:25:17:4:26:29:23:0:22:10:3:42:7:32:13:18:35;;;;10467;16;15;31;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;UNAB12210;4.4
16.0;0;0;0;abacabadadacbhbbadab;;:1:2:1:3:3:2:23:17:3:1;;:25:17:4:26:29:23:0:22:10:7;;;;10456;10;6;16;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;UNAB12210;4.4
